moisture,speed,screen,fmat,xWmmin,gamma,alpha,cdratio,R2
0.249651222,9.8,11.94638764,0.967849731,0.008234405,0.124755859,0.695175171,0.564483643,0.99736762
0.396533037,9.8,10.17302674,0.99822998,0.070779556,0.106262207,0.672821045,0.430984497,0.993033814
0.279792486,9.8,23.88268745,0.108200073,0.086968969,0.538528442,0.991027832,0.742507935,0.998054003
0.410557093,9.8,12.22303002,0.18939209,0.084756467,0.108688354,0.220153809,0.472106934,0.995295666
0.134281671,9.8,13.40939642,0.548171997,0.138939885,0.085281372,0.096481323,0.228744507,0.985585245
0.152501979,9.8,22.33256255,0.911590576,0.154824126,0.369232178,0.92729187,0.434555054,0.996804086
0.3539076510546963,9.8,22.86742741759589,0.07861328125,0.0751282673645019,0.3128662109375,0.6189117431640625,0.8598785400390625,0.9973931983298112
0.2782808987072954,9.8,13.255926129878814,0.4707794189453125,0.1281520291137695,0.1199951171875,0.0260772705078125,0.7072601318359375,0.9973246479899524
0.1528913427411479,9.8,21.467381393224123,0.52618408203125,0.0275670974731445,0.2896728515625,0.873443603515625,0.351409912109375,0.9985185940177976
0.1451332264309621,9.8,11.616620708786607,0.939544677734375,0.042078060760498,0.1250152587890625,0.305908203125,0.38818359375,0.9916518753666924
0.3813969612816956,9.8,12.4919757359703,0.25665283203125,0.0249120947265625,0.148040771484375,0.9566192626953124,0.364227294921875,0.9980997769693856
0.4232852057142575,9.8,15.7508350692868,0.1505279541015625,0.1436853210449219,0.185821533203125,0.5430908203125,0.8603363037109375,0.9946356655882712
0.1153003052705559,9.8,15.45067534755971,0.5544281005859375,0.0163214823913574,0.2047271728515625,0.97021484375,0.9464874267578124,0.9870968548397818
0.3565589229175674,9.8,16.50815892705031,0.099273681640625,0.0008339663696289,0.16534423828125,0.3704833984375,0.623748779296875,0.9985190580081026
0.4111774739858953,9.8,16.303196512707427,0.8438568115234375,0.0425053025817871,0.1578216552734375,0.4446258544921875,0.117767333984375,0.988031959064361
0.2538546183506749,9.8,17.420065051656486,0.66693115234375,0.1423578196716309,0.1898040771484375,0.9855499267578124,0.162933349609375,0.9906550061589964
0.2348346114746041,9.8,12.369015679792456,0.4120635986328125,0.0560549717712402,0.1558990478515625,0.483367919921875,0.9492340087890624,0.9819873265826822
0.4281677405226415,9.8,24.01224258203765,0.1314849853515625,0.2083056465148925,0.278961181640625,0.665008544921875,0.3645172119140625,0.9895724407647112
0.190319813230729,9.8,13.12704708227823,0.8414459228515625,0.1207058145141601,0.118377685546875,0.146575927734375,0.828216552734375,0.9956720952400908
0.4364020914924361,9.8,11.858907629968956,0.6292266845703125,0.0018562950134277,0.162933349609375,0.7336578369140625,0.5770416259765625,0.9909785747130616
0.1975817445047263,9.8,24.8367878835581,0.7582244873046875,0.0008339663696289,0.494659423828125,0.80322265625,0.936126708984375,0.99655855338494
0.1017250731602565,9.8,19.03849728863888,0.341033935546875,0.2147295324707031,0.1667327880859375,0.91693115234375,0.4535064697265625,0.988883325982961
0.308843314884624,9.8,24.56524360971749,0.2201080322265625,0.2737499383544922,0.2548065185546875,0.793426513671875,0.3494110107421875,0.9965307224726138
0.2919068109826127,9.8,16.437251753836374,0.1151580810546875,0.1714865567016602,0.153533935546875,0.786346435546875,0.5735626220703125,0.991896855403244
0.2888758267102916,9.8,23.509874724536253,0.1884765625,0.1155026194763183,0.241424560546875,0.1467742919921875,0.40191650390625,0.9963600513066302
0.4983548770927357,9.8,10.355349618362109,0.8692474365234375,0.0072425936889648,0.1419525146484375,0.4704132080078125,0.536468505859375,0.985245836507918
0.2687872873301509,9.8,27.603845729203627,0.0393829345703125,0.1086972676086425,0.51611328125,0.898193359375,0.55572509765625,0.9962655044147034
0.2120157169264388,9.8,18.098775381599395,0.2149505615234375,0.1256190954589844,0.1331939697265625,0.1055908203125,0.3331756591796875,0.9997222105210604
0.3238046197140585,9.8,22.04682573209569,0.09051513671875,0.1637809452819824,0.243743896484375,0.5626678466796875,0.371063232421875,0.999259133054046
0.1382891753836449,9.8,25.819537748741748,0.3658294677734375,0.0193732096862792,0.3615875244140625,0.42999267578125,0.304473876953125,0.9982685329009682
0.4878275204328993,9.8,11.411787069761328,0.3547210693359375,0.1220333158874511,0.126983642578125,0.06915283203125,0.7322235107421875,0.9922850028766714
0.1010316637349841,9.8,15.282628321510748,0.8421478271484375,0.0131629446411132,0.18701171875,0.254547119140625,0.581512451171875,0.9845460566657306
0.1535850049737793,9.8,12.312381900688337,0.6053009033203125,0.0322972747802734,0.12255859375,0.363555908203125,0.69281005859375,0.9892565593196228
0.4570244488135525,9.8,23.325334369305963,0.1084136962890625,0.1659629302978515,0.4260101318359375,0.9690093994140624,0.863067626953125,0.9860336388352636
0.2537871566625362,9.8,10.472673510795534,0.47052001953125,0.0031227618408203,0.1468353271484375,0.044281005859375,0.894500732421875,0.9870112205726164
0.2522732246778226,9.8,10.17021073309403,0.308349609375,0.0426121130371093,0.1022491455078125,0.098419189453125,0.521759033203125,0.997112874620663
0.4767057343529471,9.8,11.683581726523173,0.0670013427734375,0.0889678506469726,0.1105804443359375,0.257781982421875,0.7779693603515625,0.9987472559207156
0.4389578533111199,9.8,24.166786405375333,0.0304107666015625,0.1568077484130859,0.2490386962890625,0.7173309326171875,0.2559356689453125,0.9982831052964496
0.4122866615421706,9.8,21.32491896091566,0.0421600341796875,0.088601643371582,0.3934326171875,0.8059234619140625,0.826171875,0.9991904775663076
0.3439959091165739,9.8,24.90992616655969,0.08001708984375,0.2483137913513183,0.2157135009765625,0.0669097900390625,0.901580810546875,0.9946429884728126
0.2508578868784811,9.8,16.1104742205901,0.0402679443359375,0.0096992341613769,0.154876708984375,0.4770660400390625,0.9891815185546876,0.9917335970474832
0.3132173922989272,9.8,27.396307106558005,0.1810150146484375,0.0178626046752929,0.4049072265625,0.2695770263671875,0.5886688232421875,0.9919266577658156
0.4188540256852446,9.8,13.016887389227854,0.7592010498046875,0.0833068965148925,0.1372222900390625,0.8632659912109375,0.372772216796875,0.9910218502339332
0.1714239202263869,9.8,13.00015951598593,0.8865509033203125,0.0274145111083984,0.05865478515625,0.0816497802734375,0.0575103759765625,0.9990205204772648
0.4464052575395031,9.8,12.908859640658598,0.6655426025390625,0.0677888632202148,0.1631317138671875,0.7802886962890625,0.374420166015625,0.9902870070081288
0.2117054485834037,9.8,27.23409291890281,0.17236328125,0.2460707717895508,0.4012908935546875,0.7361602783203125,0.33209228515625,0.9988218855534864
0.1618542491292937,9.8,26.31912503554592,0.72235107421875,0.1363001409912109,0.42071533203125,0.42333984375,0.5283203125,0.9978346574071516
0.213814380820137,9.8,24.69957840760148,0.1471405029296875,0.2267380793762207,0.4096527099609375,0.9627685546875,0.37091064453125,0.9986488242121704
0.4612860965513615,9.8,24.921782573005167,0.08660888671875,0.253562762298584,0.2444915771484375,0.9184722900390624,0.9329376220703124,0.9950004602932796
0.1101984536959405,9.8,17.65858220679459,0.203369140625,0.0781647360229492,0.1522674560546875,0.7299346923828125,0.433990478515625,0.999243307252488
0.4307178910307641,9.8,25.389974147873552,0.07867431640625,0.1823354472351074,0.1678924560546875,0.5745849609375,0.149261474609375,0.9907737917127072
0.2267102471707312,9.8,23.309858809665094,0.5927886962890625,0.1283809086608887,0.4709014892578125,0.9811859130859376,0.5500335693359375,0.9964865940251056
0.1074630654487415,9.8,23.60671326053356,0.7662506103515625,0.1611259425354004,0.3081207275390625,0.638580322265625,0.4186553955078125,0.9981517180157796
0.4543090696844302,9.8,17.248930458392493,0.132904052734375,0.2038196073913574,0.2155303955078125,0.7657928466796875,0.7537841796875,0.9948114536047596
0.1007857729445252,9.8,26.49181739103199,0.0716705322265625,0.0045570736694335,0.2389984130859375,0.04833984375,0.7684478759765625,0.9995207163927003
0.2986442515648349,9.8,11.12915321286314,0.402618408203125,0.1388788505554199,0.072113037109375,0.4219512939453125,0.73797607421875,0.9960270289200592
0.2738504935026868,9.8,14.901046547617824,0.5168914794921875,0.0368596070861816,0.1513671875,0.1408843994140625,0.8718719482421875,0.9956550803788224
0.4341705393305154,9.8,24.432779809942048,0.076202392578125,0.156884041595459,0.159332275390625,0.585357666015625,0.110137939453125,0.9924761491530848
0.3845383439947242,9.8,13.684011136042924,0.861297607421875,0.1166164999389648,0.1362457275390625,0.4721832275390625,0.7545318603515625,0.9911186628209177
0.1437173171780287,9.8,17.211331921963833,0.3763580322265625,0.0720612814331054,0.1874542236328125,0.93328857421875,0.3787689208984375,0.9990563907084024
0.3858146976070488,9.8,26.60885372146103,0.0927581787109375,0.2997353962707519,0.3136444091796875,0.939422607421875,0.2630767822265625,0.9966683082901996
0.257833565054102,9.8,23.88856386557815,0.958099365234375,0.122155384979248,0.3841705322265625,0.155242919921875,0.5019378662109375,0.9922617103423952
0.35732666877907,9.8,15.520183691201543,0.0336456298828125,0.0130256169128417,0.1513824462890625,0.490020751953125,0.8809356689453125,0.993237211057303
0.1847766879928707,9.8,26.065000893970225,0.102325439453125,0.005945609588623,0.464569091796875,0.6560821533203125,0.6988677978515625,0.9989701454226736
0.4163788415671458,9.8,13.003897060781313,0.2811737060546875,0.0707948146057129,0.12567138671875,0.8253631591796875,0.9432373046875,0.9950431912845497
0.1830971043396622,9.8,25.02893323611271,0.9507293701171876,0.0463962548828125,0.5808563232421875,0.959442138671875,0.397430419921875,0.9975237588127956
0.2872762801304507,9.8,22.387995883281,0.1861572265625,0.0198004515075683,0.37603759765625,0.866912841796875,0.9911041259765624,0.9948886551761524
0.3470437849830408,9.8,20.296733841185308,0.2492523193359375,0.2015765878295898,0.18975830078125,0.0966339111328125,0.86663818359375,0.9954278068061544
0.3054249439231747,9.8,14.912479037456691,0.7027130126953125,0.0041756077575683,0.159576416015625,0.9546966552734376,0.170623779296875,0.9942872427028928
0.1015924848823994,9.8,27.77239977297061,0.392547607421875,0.1343775527954101,0.6766204833984375,0.9033203125,0.580963134765625,0.9987788940418728
0.1569575670636864,9.8,13.991071273790832,0.8270721435546875,0.053171089477539,0.1132965087890625,0.685302734375,0.661651611328125,0.9973494177939894
0.1236373495456878,9.8,14.470514885201773,0.122955322265625,0.0049995741271972,0.1143798828125,0.6297607421875,0.776458740234375,0.9946004805076748
0.4358594533861756,9.8,24.930641659487108,0.0360107421875,0.0439701316833496,0.5059356689453125,0.912628173828125,0.719451904296875,0.9950469894067514
0.3577581314608758,9.8,16.436348362172144,0.17730712890625,0.1379328150939941,0.196380615234375,0.6045684814453125,0.546905517578125,0.9914670361511826
0.4355855656949089,9.8,17.333802435574245,0.097869873046875,0.0306493420410156,0.2328338623046875,0.404266357421875,0.973175048828125,0.9931694937896683
0.2757602512373941,9.8,21.365744234378997,0.0964508056640625,0.1465539447021484,0.286407470703125,0.9757080078125,0.3628082275390625,0.9997865951386892
0.4085065039894119,9.8,17.979930960225314,0.08831787109375,0.2216111775207519,0.097869873046875,0.15557861328125,0.3502655029296875,0.9971087591635568
0.1087644323742564,9.8,13.398049780372538,0.572357177734375,0.088250694732666,0.119598388671875,0.03436279296875,0.4770660400390625,0.9984254119811432
0.1433053678594994,9.8,17.39231247929726,0.5706787109375,0.1300441000366211,0.155303955078125,0.1302642822265625,0.6651611328125,0.9988605898985876
0.1617691558353224,9.8,24.26046108506281,0.2234649658203125,0.258872767791748,0.2565460205078125,0.71124267578125,0.4044952392578125,0.9991262011677344
0.3418322435909475,9.8,15.963219016829742,0.210479736328125,0.0282842533874511,0.1906280517578125,0.370269775390625,0.955535888671875,0.9971302247709664
0.4677637842565108,9.8,12.554087654420172,0.1210174560546875,0.0497989308166504,0.1200714111328125,0.73486328125,0.369232177734375,0.9941641892836182
0.3568947880651901,9.8,21.69976644839076,0.0334930419921875,0.082818620147705,0.1860809326171875,0.2088470458984375,0.718902587890625,0.999759831622496
0.3722473008150825,9.8,14.987642818874336,0.08673095703125,0.1289302195739746,0.17034912109375,0.776031494140625,0.5721282958984375,0.9963323561547972
0.1258173679145799,9.8,24.550078225000107,0.073089599609375,0.0266668379211425,0.3803863525390625,0.8372650146484375,0.5795135498046875,0.999711575373316
0.2174737096777955,9.8,17.611368771165985,0.1006011962890625,0.1800924276733398,0.134857177734375,0.5420989990234375,0.881072998046875,0.9909550369510622
0.1700470199039554,9.8,21.06017561311961,0.3594818115234375,0.1865620895385742,0.0257720947265625,0.287322998046875,0.0159149169921875,0.9966151166344612
0.3117199344042151,9.8,14.433857661869954,0.2709503173828125,0.085946640625,0.154815673828125,0.8672637939453125,0.9436187744140624,0.9993088405634468
0.1288825674959603,9.8,15.879891875258595,0.91107177734375,0.0053505227661132,0.1492767333984375,0.5781097412109375,0.4008941650390625,0.9990270833151282
0.1377764737904638,9.8,15.38451344461671,0.1982879638671875,0.1904530418395996,0.0802001953125,0.1786956787109375,0.374298095703125,0.9936304244786448
0.3885220384082469,9.8,18.000063003571043,0.1732940673828125,0.0061134545898437,0.189910888671875,0.133880615234375,0.8999481201171875,0.9910601394900692
0.3644484872498941,9.8,17.838875312288195,0.4278564453125,0.2234727311706543,0.1219024658203125,0.7032012939453125,0.8514404296875,0.9933967791946888
0.2448128210045684,9.8,20.473757821693727,0.5311126708984375,0.0042366423034667,0.222900390625,0.2348480224609375,0.3460693359375,0.99677076464997
0.2089682604912052,9.8,19.42368849734443,0.8276519775390625,0.1233302999877929,0.2723846435546875,0.4421539306640625,0.89776611328125,0.9950218406442128
0.4402272227515955,9.8,15.31010228032758,0.0369720458984375,0.0503635003662109,0.088348388671875,0.02227783203125,0.2739105224609375,0.9940435477384266
0.1470958891714361,9.8,11.713063069723669,0.86004638671875,0.0453281503295898,0.0815277099609375,0.885650634765625,0.891510009765625,0.992304490639788
0.101615330888686,9.8,19.913715390293454,0.1627960205078125,0.1074155421447753,0.1916351318359375,0.7207794189453125,0.746551513671875,0.999396417407695
0.1802269099811916,9.8,19.89197598952449,0.5868377685546875,0.1088651126098632,0.2153472900390625,0.3227996826171875,0.288543701171875,0.9958116029772136
0.3145168426392452,9.8,19.537873520159003,0.2364959716796875,0.0906615592956543,0.251068115234375,0.9788665771484376,0.742218017578125,0.9948357537898376
0.2018059885733908,9.8,13.410299668461256,0.8281402587890625,0.0569857485961914,0.1568450927734375,0.227020263671875,0.6368408203125,0.994830059873976
0.2992582985502067,9.8,10.736101963883616,0.8961334228515625,0.0819336192321777,0.119964599609375,0.3818511962890625,0.8427276611328125,0.9943250714678078
0.3306145834807789,9.8,18.665711427866324,0.1279754638671875,0.0604189418029785,0.100616455078125,0.65826416015625,0.0893402099609375,0.9934677215943232
0.3322396710269948,9.8,24.899504343803585,0.144439697265625,0.0138038073730468,0.2922210693359375,0.85064697265625,0.097503662109375,0.9925465687841528
0.3949104311265584,9.8,15.323706719811518,0.2742919921875,0.1123593403625488,0.1857147216796875,0.9682769775390624,0.709991455078125,0.9971001135607702
0.2219708792451064,9.8,11.633225168251702,0.7215576171875,0.0060066441345214,0.1286773681640625,0.474029541015625,0.8181610107421875,0.9984550778718418
0.3832679497728761,9.8,13.393758368735435,0.1367340087890625,0.1264888377380371,0.1409149169921875,0.6514739990234375,0.7546234130859375,0.9940262842907382
0.2204275492516687,9.8,16.499473108082796,0.6288909912109375,0.0287725297546386,0.2252655029296875,0.6885223388671875,0.709197998046875,0.9961289305516248
0.4082456056670006,9.8,27.146190207422052,0.0193023681640625,0.0318242570495605,0.553924560546875,0.960296630859375,0.857330322265625,0.9948019973104464
0.112625258449729,9.8,24.00022603678504,0.2061309814453125,0.1912464909362793,0.266510009765625,0.2283172607421875,0.8081817626953125,0.9939604443988987
0.3022000279655881,9.8,20.40182409210216,0.9046173095703124,0.109460199432373,0.1660003662109375,0.3696136474609375,0.0883941650390625,0.9932816570623302
0.4455821227033673,9.8,23.943925883334128,0.0266571044921875,0.2166673793029785,0.331451416015625,0.9002532958984375,0.2310943603515625,0.9972430490897553
0.2016802250785329,9.8,12.27719892779344,0.670867919921875,0.0432834930419921,0.142547607421875,0.0481719970703125,0.97039794921875,0.9932074317571604
0.3578980132227642,9.8,20.08552072584836,0.095550537109375,0.1876912286376953,0.066131591796875,0.5069580078125,0.044830322265625,0.9994264743155956
0.2387217392621236,9.8,15.88832421879962,0.6944732666015625,0.1115964085388183,0.1763763427734375,0.8762359619140625,0.3804168701171875,0.9971788970809836
0.3055946596145631,9.8,17.376778769481295,0.057037353515625,0.1205074522399902,0.1210479736328125,0.108062744140625,0.3648223876953125,0.9973350962334324
0.4627489243056905,9.8,20.831446659443607,0.0715789794921875,0.0907378524780273,0.262939453125,0.6324310302734375,0.695587158203125,0.9944825656564064
0.196496971934153,9.8,21.742244545659958,0.339019775390625,0.1897664031982422,0.2122039794921875,0.3523101806640625,0.5084381103515625,0.9982704171376584
0.1924591039858585,9.8,21.0969122387917,0.3584136962890625,0.1807332904052734,0.2157440185546875,0.39678955078125,0.4325103759765625,0.997329043202032
0.2710274197010712,9.8,27.864645366816767,0.72430419921875,0.0761505960083007,0.6748809814453125,0.5760650634765625,0.927764892578125,0.9938106365463188
0.2067276511201275,9.8,11.597424921223652,0.840911865234375,0.1141598594665527,0.071258544921875,0.7136688232421875,0.2583770751953125,0.9972693362266049
0.2684166359576563,9.8,17.775426201214835,0.9164276123046876,0.0425510784912109,0.258331298828125,0.39544677734375,0.7213134765625,0.994315169640964
0.4770177247571798,9.8,22.55265829411229,0.1339569091796875,0.2458113749694824,0.1060333251953125,0.8394927978515625,0.108856201171875,0.9906970559642724
0.2802187890700369,9.8,18.09290145942281,0.2096710205078125,0.0735261105346679,0.251953125,0.8110504150390625,0.8031005859375,0.99752408345078
0.4413866702887786,9.8,10.670396978179852,0.4708251953125,0.0657747232055664,0.1338958740234375,0.30316162109375,0.82861328125,0.992991127308152
0.3713850832693832,9.8,22.27707198299105,0.10308837890625,0.0007729318237304,0.23748779296875,0.0933685302734375,0.7554779052734375,0.993899001123622
0.4143191245613917,9.8,14.508447463158776,0.0603179931640625,0.0164588101196289,0.1307830810546875,0.3344268798828125,0.6536712646484375,0.997950363645744
0.4669698118597387,9.8,19.53008880157749,0.1308746337890625,0.1470727383422851,0.1484832763671875,0.3670196533203125,0.257476806640625,0.9918224274331904
0.4733293254463269,9.8,16.815117931720394,0.110504150390625,0.1208126249694824,0.0438385009765625,0.3556365966796875,0.0327301025390625,0.9962462877455333
0.3631646660521905,9.8,10.392852131413504,0.2080230712890625,0.0235083001708984,0.0612945556640625,0.337677001953125,0.1012725830078125,0.9939724663789168
0.4165600086618393,9.8,10.57327806033892,0.85601806640625,0.0366765034484863,0.09735107421875,0.611419677734375,0.1802215576171875,0.9905910432736246
